date;year;month;country_id;country;variable;value
1987-03-01;1987;3;17;NOR;rhpi_rpdi;121.87
1987-06-01;1987;6;17;NOR;rhpi_rpdi;127.57
1987-09-01;1987;9;17;NOR;rhpi_rpdi;124.05
1987-12-01;1987;12;17;NOR;rhpi_rpdi;123.58
1988-03-01;1988;3;17;NOR;rhpi_rpdi;125.04
1988-06-01;1988;6;17;NOR;rhpi_rpdi;121.01
1988-09-01;1988;9;17;NOR;rhpi_rpdi;119.97
1988-12-01;1988;12;17;NOR;rhpi_rpdi;117.86
1989-03-01;1989;3;17;NOR;rhpi_rpdi;114.59
1989-06-01;1989;6;17;NOR;rhpi_rpdi;108.76
1989-09-01;1989;9;17;NOR;rhpi_rpdi;102.75
1989-12-01;1989;12;17;NOR;rhpi_rpdi;100.26
1990-03-01;1990;3;17;NOR;rhpi_rpdi;97.86
1990-06-01;1990;6;17;NOR;rhpi_rpdi;94.97
1990-09-01;1990;9;17;NOR;rhpi_rpdi;91.80
1990-12-01;1990;12;17;NOR;rhpi_rpdi;87.22
1991-03-01;1991;3;17;NOR;rhpi_rpdi;85.35
1991-06-01;1991;6;17;NOR;rhpi_rpdi;82.40
1991-09-01;1991;9;17;NOR;rhpi_rpdi;80.10
1991-12-01;1991;12;17;NOR;rhpi_rpdi;79.75
1992-03-01;1992;3;17;NOR;rhpi_rpdi;78.13
1992-06-01;1992;6;17;NOR;rhpi_rpdi;76.03
1992-09-01;1992;9;17;NOR;rhpi_rpdi;76.17
1992-12-01;1992;12;17;NOR;rhpi_rpdi;74.23
1993-03-01;1993;3;17;NOR;rhpi_rpdi;69.74
1993-06-01;1993;6;17;NOR;rhpi_rpdi;71.42
1993-09-01;1993;9;17;NOR;rhpi_rpdi;74.09
1993-12-01;1993;12;17;NOR;rhpi_rpdi;75.33
1994-03-01;1994;3;17;NOR;rhpi_rpdi;77.10
1994-06-01;1994;6;17;NOR;rhpi_rpdi;76.31
1994-09-01;1994;9;17;NOR;rhpi_rpdi;79.62
1994-12-01;1994;12;17;NOR;rhpi_rpdi;81.01
1995-03-01;1995;3;17;NOR;rhpi_rpdi;80.31
1995-06-01;1995;6;17;NOR;rhpi_rpdi;80.60
1995-09-01;1995;9;17;NOR;rhpi_rpdi;82.20
1995-12-01;1995;12;17;NOR;rhpi_rpdi;81.46
1996-03-01;1996;3;17;NOR;rhpi_rpdi;82.08
1996-06-01;1996;6;17;NOR;rhpi_rpdi;82.25
1996-09-01;1996;9;17;NOR;rhpi_rpdi;84.17
1996-12-01;1996;12;17;NOR;rhpi_rpdi;85.52
1997-03-01;1997;3;17;NOR;rhpi_rpdi;83.94
1997-06-01;1997;6;17;NOR;rhpi_rpdi;86.51
1997-09-01;1997;9;17;NOR;rhpi_rpdi;87.21
1997-12-01;1997;12;17;NOR;rhpi_rpdi;87.10
1998-03-01;1998;3;17;NOR;rhpi_rpdi;85.32
1998-06-01;1998;6;17;NOR;rhpi_rpdi;86.94
1998-09-01;1998;9;17;NOR;rhpi_rpdi;87.10
1998-12-01;1998;12;17;NOR;rhpi_rpdi;84.91
1999-03-01;1999;3;17;NOR;rhpi_rpdi;86.77
1999-06-01;1999;6;17;NOR;rhpi_rpdi;89.00
1999-09-01;1999;9;17;NOR;rhpi_rpdi;89.75
1999-12-01;1999;12;17;NOR;rhpi_rpdi;92.15
2000-03-01;2000;3;17;NOR;rhpi_rpdi;92.09
2000-06-01;2000;6;17;NOR;rhpi_rpdi;95.56
2000-09-01;2000;9;17;NOR;rhpi_rpdi;93.88
2000-12-01;2000;12;17;NOR;rhpi_rpdi;95.74
2001-03-01;2001;3;17;NOR;rhpi_rpdi;98.36
2001-06-01;2001;6;17;NOR;rhpi_rpdi;100.15
2001-09-01;2001;9;17;NOR;rhpi_rpdi;100.47
2001-12-01;2001;12;17;NOR;rhpi_rpdi;99.14
2002-03-01;2002;3;17;NOR;rhpi_rpdi;97.05
2002-06-01;2002;6;17;NOR;rhpi_rpdi;97.34
2002-09-01;2002;9;17;NOR;rhpi_rpdi;92.94
2002-12-01;2002;12;17;NOR;rhpi_rpdi;93.32
2003-03-01;2003;3;17;NOR;rhpi_rpdi;93.88
2003-06-01;2003;6;17;NOR;rhpi_rpdi;91.22
2003-09-01;2003;9;17;NOR;rhpi_rpdi;90.98
2003-12-01;2003;12;17;NOR;rhpi_rpdi;91.84
2004-03-01;2004;3;17;NOR;rhpi_rpdi;97.46
2004-06-01;2004;6;17;NOR;rhpi_rpdi;95.29
2004-09-01;2004;9;17;NOR;rhpi_rpdi;95.65
2004-12-01;2004;12;17;NOR;rhpi_rpdi;97.29
2005-03-01;2005;3;17;NOR;rhpi_rpdi;98.72
2005-06-01;2005;6;17;NOR;rhpi_rpdi;98.93
2005-09-01;2005;9;17;NOR;rhpi_rpdi;100.56
2005-12-01;2005;12;17;NOR;rhpi_rpdi;101.79
2006-03-01;2006;3;17;NOR;rhpi_rpdi;106.91
2006-06-01;2006;6;17;NOR;rhpi_rpdi;109.89
2006-09-01;2006;9;17;NOR;rhpi_rpdi;114.20
2006-12-01;2006;12;17;NOR;rhpi_rpdi;117.60
2007-03-01;2007;3;17;NOR;rhpi_rpdi;120.79
2007-06-01;2007;6;17;NOR;rhpi_rpdi;123.28
2007-09-01;2007;9;17;NOR;rhpi_rpdi;123.86
2007-12-01;2007;12;17;NOR;rhpi_rpdi;124.04
2008-03-01;2008;3;17;NOR;rhpi_rpdi;123.58
2008-06-01;2008;6;17;NOR;rhpi_rpdi;122.01
2008-09-01;2008;9;17;NOR;rhpi_rpdi;118.42
2008-12-01;2008;12;17;NOR;rhpi_rpdi;112.58
2009-03-01;2009;3;17;NOR;rhpi_rpdi;112.45
2009-06-01;2009;6;17;NOR;rhpi_rpdi;114.51
2009-09-01;2009;9;17;NOR;rhpi_rpdi;116.52
2009-12-01;2009;12;17;NOR;rhpi_rpdi;118.36
2010-03-01;2010;3;17;NOR;rhpi_rpdi;119.09
2010-06-01;2010;6;17;NOR;rhpi_rpdi;120.26
2010-09-01;2010;9;17;NOR;rhpi_rpdi;119.61
2010-12-01;2010;12;17;NOR;rhpi_rpdi;121.39
2011-03-01;2011;3;17;NOR;rhpi_rpdi;123.34
2011-06-01;2011;6;17;NOR;rhpi_rpdi;123.31
2011-09-01;2011;9;17;NOR;rhpi_rpdi;123.72
2011-12-01;2011;12;17;NOR;rhpi_rpdi;124.86
2012-03-01;2012;3;17;NOR;rhpi_rpdi;124.87
2012-06-01;2012;6;17;NOR;rhpi_rpdi;125.19
2012-09-01;2012;9;17;NOR;rhpi_rpdi;126.48
2012-12-01;2012;12;17;NOR;rhpi_rpdi;126.87
2013-03-01;2013;3;17;NOR;rhpi_rpdi;126.39
2013-06-01;2013;6;17;NOR;rhpi_rpdi;126.41
2013-09-01;2013;9;17;NOR;rhpi_rpdi;124.54
2013-12-01;2013;12;17;NOR;rhpi_rpdi;122.91
2014-03-01;2014;3;17;NOR;rhpi_rpdi;121.86
2014-06-01;2014;6;17;NOR;rhpi_rpdi;122.91
2014-09-01;2014;9;17;NOR;rhpi_rpdi;123.49
2014-12-01;2014;12;17;NOR;rhpi_rpdi;124.04
2015-03-01;2015;3;17;NOR;rhpi_rpdi;123.38
2015-06-01;2015;6;17;NOR;rhpi_rpdi;123.48
2015-09-01;2015;9;17;NOR;rhpi_rpdi;124.28
2015-12-01;2015;12;17;NOR;rhpi_rpdi;123.10
2016-03-01;2016;3;17;NOR;rhpi_rpdi;124.40
2016-06-01;2016;6;17;NOR;rhpi_rpdi;124.88
2016-09-01;2016;9;17;NOR;rhpi_rpdi;127.60
2016-12-01;2016;12;17;NOR;rhpi_rpdi;128.79
2017-03-01;2017;3;17;NOR;rhpi_rpdi;129.88
2017-06-01;2017;6;17;NOR;rhpi_rpdi;128.25
2017-09-01;2017;9;17;NOR;rhpi_rpdi;127.45
2017-12-01;2017;12;17;NOR;rhpi_rpdi;127.48
2018-03-01;2018;3;17;NOR;rhpi_rpdi;126.03
2018-06-01;2018;6;17;NOR;rhpi_rpdi;126.78
2018-09-01;2018;9;17;NOR;rhpi_rpdi;126.36
2018-12-01;2018;12;17;NOR;rhpi_rpdi;124.75
2019-03-01;2019;3;17;NOR;rhpi_rpdi;124.83
2019-06-01;2019;6;17;NOR;rhpi_rpdi;124.60
1975-03-01;1975;3;18;NZL;rhpi_rpdi;69.12
1975-06-01;1975;6;18;NZL;rhpi_rpdi;67.09
1975-09-01;1975;9;18;NZL;rhpi_rpdi;65.94
1975-12-01;1975;12;18;NZL;rhpi_rpdi;65.36
1976-03-01;1976;3;18;NZL;rhpi_rpdi;64.74
1976-06-01;1976;6;18;NZL;rhpi_rpdi;64.39
1976-09-01;1976;9;18;NZL;rhpi_rpdi;63.41
1976-12-01;1976;12;18;NZL;rhpi_rpdi;62.77
1977-03-01;1977;3;18;NZL;rhpi_rpdi;62.98
1977-06-01;1977;6;18;NZL;rhpi_rpdi;62.89
1977-09-01;1977;9;18;NZL;rhpi_rpdi;61.53
1977-12-01;1977;12;18;NZL;rhpi_rpdi;59.60
1978-03-01;1978;3;18;NZL;rhpi_rpdi;58.03
1978-06-01;1978;6;18;NZL;rhpi_rpdi;56.64
1978-09-01;1978;9;18;NZL;rhpi_rpdi;55.13
1978-12-01;1978;12;18;NZL;rhpi_rpdi;53.57
1979-03-01;1979;3;18;NZL;rhpi_rpdi;51.73
1979-06-01;1979;6;18;NZL;rhpi_rpdi;50.57
1979-09-01;1979;9;18;NZL;rhpi_rpdi;49.34
1979-12-01;1979;12;18;NZL;rhpi_rpdi;48.24
1980-03-01;1980;3;18;NZL;rhpi_rpdi;48.17
1980-06-01;1980;6;18;NZL;rhpi_rpdi;48.12
1980-09-01;1980;9;18;NZL;rhpi_rpdi;47.85
1980-12-01;1980;12;18;NZL;rhpi_rpdi;47.29
1981-03-01;1981;3;18;NZL;rhpi_rpdi;46.54
1981-06-01;1981;6;18;NZL;rhpi_rpdi;48.64
1981-09-01;1981;9;18;NZL;rhpi_rpdi;50.36
1981-12-01;1981;12;18;NZL;rhpi_rpdi;52.43
1982-03-01;1982;3;18;NZL;rhpi_rpdi;53.94
1982-06-01;1982;6;18;NZL;rhpi_rpdi;57.11
1982-09-01;1982;9;18;NZL;rhpi_rpdi;57.34
1982-12-01;1982;12;18;NZL;rhpi_rpdi;57.86
1983-03-01;1983;3;18;NZL;rhpi_rpdi;59.90
1983-06-01;1983;6;18;NZL;rhpi_rpdi;60.48
1983-09-01;1983;9;18;NZL;rhpi_rpdi;60.93
1983-12-01;1983;12;18;NZL;rhpi_rpdi;61.42
1984-03-01;1984;3;18;NZL;rhpi_rpdi;61.24
1984-06-01;1984;6;18;NZL;rhpi_rpdi;61.59
1984-09-01;1984;9;18;NZL;rhpi_rpdi;61.38
1984-12-01;1984;12;18;NZL;rhpi_rpdi;60.96
1985-03-01;1985;3;18;NZL;rhpi_rpdi;60.75
1985-06-01;1985;6;18;NZL;rhpi_rpdi;61.04
1985-09-01;1985;9;18;NZL;rhpi_rpdi;61.15
1985-12-01;1985;12;18;NZL;rhpi_rpdi;60.59
1986-03-01;1986;3;18;NZL;rhpi_rpdi;59.61
1986-06-01;1986;6;18;NZL;rhpi_rpdi;58.14
1986-09-01;1986;9;18;NZL;rhpi_rpdi;56.94
1986-12-01;1986;12;18;NZL;rhpi_rpdi;55.51
1987-03-01;1987;3;18;NZL;rhpi_rpdi;54.89
1987-06-01;1987;6;18;NZL;rhpi_rpdi;55.66
1987-09-01;1987;9;18;NZL;rhpi_rpdi;56.58
1987-12-01;1987;12;18;NZL;rhpi_rpdi;57.54
1988-03-01;1988;3;18;NZL;rhpi_rpdi;58.26
1988-06-01;1988;6;18;NZL;rhpi_rpdi;58.85
1988-09-01;1988;9;18;NZL;rhpi_rpdi;58.15
1988-12-01;1988;12;18;NZL;rhpi_rpdi;57.49
1989-03-01;1989;3;18;NZL;rhpi_rpdi;57.85
1989-06-01;1989;6;18;NZL;rhpi_rpdi;57.74
1989-09-01;1989;9;18;NZL;rhpi_rpdi;58.15
1989-12-01;1989;12;18;NZL;rhpi_rpdi;58.62
1990-03-01;1990;3;18;NZL;rhpi_rpdi;59.26
1990-06-01;1990;6;18;NZL;rhpi_rpdi;59.57
1990-09-01;1990;9;18;NZL;rhpi_rpdi;59.77
1990-12-01;1990;12;18;NZL;rhpi_rpdi;59.52
1991-03-01;1991;3;18;NZL;rhpi_rpdi;58.75
1991-06-01;1991;6;18;NZL;rhpi_rpdi;57.87
1991-09-01;1991;9;18;NZL;rhpi_rpdi;57.99
1991-12-01;1991;12;18;NZL;rhpi_rpdi;58.06
1992-03-01;1992;3;18;NZL;rhpi_rpdi;59.17
1992-06-01;1992;6;18;NZL;rhpi_rpdi;59.69
1992-09-01;1992;9;18;NZL;rhpi_rpdi;60.26
1992-12-01;1992;12;18;NZL;rhpi_rpdi;61.27
1993-03-01;1993;3;18;NZL;rhpi_rpdi;61.15
1993-06-01;1993;6;18;NZL;rhpi_rpdi;61.47
1993-09-01;1993;9;18;NZL;rhpi_rpdi;62.27
1993-12-01;1993;12;18;NZL;rhpi_rpdi;63.54
1994-03-01;1994;3;18;NZL;rhpi_rpdi;65.23
1994-06-01;1994;6;18;NZL;rhpi_rpdi;67.01
1994-09-01;1994;9;18;NZL;rhpi_rpdi;68.59
1994-12-01;1994;12;18;NZL;rhpi_rpdi;69.79
1995-03-01;1995;3;18;NZL;rhpi_rpdi;68.95
1995-06-01;1995;6;18;NZL;rhpi_rpdi;68.77
1995-09-01;1995;9;18;NZL;rhpi_rpdi;69.71
1995-12-01;1995;12;18;NZL;rhpi_rpdi;72.01
1996-03-01;1996;3;18;NZL;rhpi_rpdi;74.53
1996-06-01;1996;6;18;NZL;rhpi_rpdi;74.98
1996-09-01;1996;9;18;NZL;rhpi_rpdi;74.00
1996-12-01;1996;12;18;NZL;rhpi_rpdi;74.97
1997-03-01;1997;3;18;NZL;rhpi_rpdi;74.97
1997-06-01;1997;6;18;NZL;rhpi_rpdi;75.14
1997-09-01;1997;9;18;NZL;rhpi_rpdi;75.09
1997-12-01;1997;12;18;NZL;rhpi_rpdi;75.75
1998-03-01;1998;3;18;NZL;rhpi_rpdi;75.89
1998-06-01;1998;6;18;NZL;rhpi_rpdi;73.54
1998-09-01;1998;9;18;NZL;rhpi_rpdi;71.67
1998-12-01;1998;12;18;NZL;rhpi_rpdi;72.05
1999-03-01;1999;3;18;NZL;rhpi_rpdi;71.90
1999-06-01;1999;6;18;NZL;rhpi_rpdi;71.13
1999-09-01;1999;9;18;NZL;rhpi_rpdi;69.97
1999-12-01;1999;12;18;NZL;rhpi_rpdi;68.73
2000-03-01;2000;3;18;NZL;rhpi_rpdi;67.60
2000-06-01;2000;6;18;NZL;rhpi_rpdi;67.19
2000-09-01;2000;9;18;NZL;rhpi_rpdi;67.46
2000-12-01;2000;12;18;NZL;rhpi_rpdi;67.67
2001-03-01;2001;3;18;NZL;rhpi_rpdi;68.13
2001-06-01;2001;6;18;NZL;rhpi_rpdi;67.40
2001-09-01;2001;9;18;NZL;rhpi_rpdi;67.33
2001-12-01;2001;12;18;NZL;rhpi_rpdi;67.77
2002-03-01;2002;3;18;NZL;rhpi_rpdi;68.78
2002-06-01;2002;6;18;NZL;rhpi_rpdi;70.49
2002-09-01;2002;9;18;NZL;rhpi_rpdi;72.71
2002-12-01;2002;12;18;NZL;rhpi_rpdi;75.28
2003-03-01;2003;3;18;NZL;rhpi_rpdi;78.92
2003-06-01;2003;6;18;NZL;rhpi_rpdi;80.80
2003-09-01;2003;9;18;NZL;rhpi_rpdi;85.65
2003-12-01;2003;12;18;NZL;rhpi_rpdi;89.65
2004-03-01;2004;3;18;NZL;rhpi_rpdi;91.33
2004-06-01;2004;6;18;NZL;rhpi_rpdi;92.09
2004-09-01;2004;9;18;NZL;rhpi_rpdi;92.70
2004-12-01;2004;12;18;NZL;rhpi_rpdi;93.95
2005-03-01;2005;3;18;NZL;rhpi_rpdi;96.89
2005-06-01;2005;6;18;NZL;rhpi_rpdi;98.80
2005-09-01;2005;9;18;NZL;rhpi_rpdi;100.79
2005-12-01;2005;12;18;NZL;rhpi_rpdi;103.47
2006-03-01;2006;3;18;NZL;rhpi_rpdi;104.03
2006-06-01;2006;6;18;NZL;rhpi_rpdi;103.74
2006-09-01;2006;9;18;NZL;rhpi_rpdi;104.53
2006-12-01;2006;12;18;NZL;rhpi_rpdi;106.00
2007-03-01;2007;3;18;NZL;rhpi_rpdi;108.11
2007-06-01;2007;6;18;NZL;rhpi_rpdi;108.48
2007-09-01;2007;9;18;NZL;rhpi_rpdi;106.27
2007-12-01;2007;12;18;NZL;rhpi_rpdi;104.17
2008-03-01;2008;3;18;NZL;rhpi_rpdi;101.53
2008-06-01;2008;6;18;NZL;rhpi_rpdi;96.69
2008-09-01;2008;9;18;NZL;rhpi_rpdi;94.64
2008-12-01;2008;12;18;NZL;rhpi_rpdi;92.67
2009-03-01;2009;3;18;NZL;rhpi_rpdi;91.75
2009-06-01;2009;6;18;NZL;rhpi_rpdi;93.05
2009-09-01;2009;9;18;NZL;rhpi_rpdi;94.58
2009-12-01;2009;12;18;NZL;rhpi_rpdi;95.74
2010-03-01;2010;3;18;NZL;rhpi_rpdi;94.73
2010-06-01;2010;6;18;NZL;rhpi_rpdi;93.14
2010-09-01;2010;9;18;NZL;rhpi_rpdi;91.61
2010-12-01;2010;12;18;NZL;rhpi_rpdi;90.47
2011-03-01;2011;3;18;NZL;rhpi_rpdi;89.33
2011-06-01;2011;6;18;NZL;rhpi_rpdi;88.72
2011-09-01;2011;9;18;NZL;rhpi_rpdi;88.85
2011-12-01;2011;12;18;NZL;rhpi_rpdi;87.83
2012-03-01;2012;3;18;NZL;rhpi_rpdi;87.46
2012-06-01;2012;6;18;NZL;rhpi_rpdi;88.36
2012-09-01;2012;9;18;NZL;rhpi_rpdi;89.97
2012-12-01;2012;12;18;NZL;rhpi_rpdi;91.62
2013-03-01;2013;3;18;NZL;rhpi_rpdi;93.33
2013-06-01;2013;6;18;NZL;rhpi_rpdi;94.78
2013-09-01;2013;9;18;NZL;rhpi_rpdi;97.06
2013-12-01;2013;12;18;NZL;rhpi_rpdi;97.27
2014-03-01;2014;3;18;NZL;rhpi_rpdi;97.57
2014-06-01;2014;6;18;NZL;rhpi_rpdi;98.32
2014-09-01;2014;9;18;NZL;rhpi_rpdi;99.81
2014-12-01;2014;12;18;NZL;rhpi_rpdi;102.60
2015-03-01;2015;3;18;NZL;rhpi_rpdi;105.14
2015-06-01;2015;6;18;NZL;rhpi_rpdi;108.51
2015-09-01;2015;9;18;NZL;rhpi_rpdi;112.77
2015-12-01;2015;12;18;NZL;rhpi_rpdi;112.67
2016-03-01;2016;3;18;NZL;rhpi_rpdi;115.77
2016-06-01;2016;6;18;NZL;rhpi_rpdi;121.29
2016-09-01;2016;9;18;NZL;rhpi_rpdi;124.48
2016-12-01;2016;12;18;NZL;rhpi_rpdi;123.88
2017-03-01;2017;3;18;NZL;rhpi_rpdi;124.07
2017-06-01;2017;6;18;NZL;rhpi_rpdi;124.19
2017-09-01;2017;9;18;NZL;rhpi_rpdi;125.23
2017-12-01;2017;12;18;NZL;rhpi_rpdi;125.60
2018-03-01;2018;3;18;NZL;rhpi_rpdi;126.44
2018-06-01;2018;6;18;NZL;rhpi_rpdi;125.64
2018-09-01;2018;9;18;NZL;rhpi_rpdi;125.38
2018-12-01;2018;12;18;NZL;rhpi_rpdi;125.13
2019-03-01;2019;3;18;NZL;rhpi_rpdi;123.76
2019-06-01;2019;6;18;NZL;rhpi_rpdi;124.34
1975-03-01;1975;3;19;SWE;rhpi_rpdi;101.49
1975-06-01;1975;6;19;SWE;rhpi_rpdi;101.46
1975-09-01;1975;9;19;SWE;rhpi_rpdi;101.68
1975-12-01;1975;12;19;SWE;rhpi_rpdi;102.17
1976-03-01;1976;3;19;SWE;rhpi_rpdi;102.55
1976-06-01;1976;6;19;SWE;rhpi_rpdi;103.26
1976-09-01;1976;9;19;SWE;rhpi_rpdi;104.25
1976-12-01;1976;12;19;SWE;rhpi_rpdi;105.44
1977-03-01;1977;3;19;SWE;rhpi_rpdi;107.33
1977-06-01;1977;6;19;SWE;rhpi_rpdi;108.36
1977-09-01;1977;9;19;SWE;rhpi_rpdi;109.16
1977-12-01;1977;12;19;SWE;rhpi_rpdi;109.87
1978-03-01;1978;3;19;SWE;rhpi_rpdi;109.67
1978-06-01;1978;6;19;SWE;rhpi_rpdi;110.08
1978-09-01;1978;9;19;SWE;rhpi_rpdi;110.53
1978-12-01;1978;12;19;SWE;rhpi_rpdi;111.18
1979-03-01;1979;3;19;SWE;rhpi_rpdi;113.71
1979-06-01;1979;6;19;SWE;rhpi_rpdi;113.26
1979-09-01;1979;9;19;SWE;rhpi_rpdi;112.09
1979-12-01;1979;12;19;SWE;rhpi_rpdi;110.24
1980-03-01;1980;3;19;SWE;rhpi_rpdi;105.94
1980-06-01;1980;6;19;SWE;rhpi_rpdi;104.05
1980-09-01;1980;9;19;SWE;rhpi_rpdi;102.07
1980-12-01;1980;12;19;SWE;rhpi_rpdi;101.54
1981-03-01;1981;3;19;SWE;rhpi_rpdi;99.46
1981-06-01;1981;6;19;SWE;rhpi_rpdi;98.02
1981-09-01;1981;9;19;SWE;rhpi_rpdi;95.72
1981-12-01;1981;12;19;SWE;rhpi_rpdi;93.07
1982-03-01;1982;3;19;SWE;rhpi_rpdi;92.22
1982-06-01;1982;6;19;SWE;rhpi_rpdi;91.70
1982-09-01;1982;9;19;SWE;rhpi_rpdi;89.74
1982-12-01;1982;12;19;SWE;rhpi_rpdi;87.77
1983-03-01;1983;3;19;SWE;rhpi_rpdi;84.56
1983-06-01;1983;6;19;SWE;rhpi_rpdi;81.81
1983-09-01;1983;9;19;SWE;rhpi_rpdi;81.65
1983-12-01;1983;12;19;SWE;rhpi_rpdi;80.69
1984-03-01;1984;3;19;SWE;rhpi_rpdi;80.08
1984-06-01;1984;6;19;SWE;rhpi_rpdi;79.36
1984-09-01;1984;9;19;SWE;rhpi_rpdi;78.33
1984-12-01;1984;12;19;SWE;rhpi_rpdi;77.52
1985-03-01;1985;3;19;SWE;rhpi_rpdi;75.76
1985-06-01;1985;6;19;SWE;rhpi_rpdi;74.74
1985-09-01;1985;9;19;SWE;rhpi_rpdi;74.29
1985-12-01;1985;12;19;SWE;rhpi_rpdi;74.28
1986-03-01;1986;3;19;SWE;rhpi_rpdi;73.28
1986-06-01;1986;6;19;SWE;rhpi_rpdi;72.91
1986-09-01;1986;9;19;SWE;rhpi_rpdi;72.34
1986-12-01;1986;12;19;SWE;rhpi_rpdi;73.48
1987-03-01;1987;3;19;SWE;rhpi_rpdi;74.66
1987-06-01;1987;6;19;SWE;rhpi_rpdi;75.13
1987-09-01;1987;9;19;SWE;rhpi_rpdi;76.79
1987-12-01;1987;12;19;SWE;rhpi_rpdi;79.69
1988-03-01;1988;3;19;SWE;rhpi_rpdi;82.43
1988-06-01;1988;6;19;SWE;rhpi_rpdi;84.20
1988-09-01;1988;9;19;SWE;rhpi_rpdi;87.09
1988-12-01;1988;12;19;SWE;rhpi_rpdi;88.24
1989-03-01;1989;3;19;SWE;rhpi_rpdi;90.54
1989-06-01;1989;6;19;SWE;rhpi_rpdi;93.46
1989-09-01;1989;9;19;SWE;rhpi_rpdi;94.00
1989-12-01;1989;12;19;SWE;rhpi_rpdi;94.88
1990-03-01;1990;3;19;SWE;rhpi_rpdi;96.21
1990-06-01;1990;6;19;SWE;rhpi_rpdi;94.05
1990-09-01;1990;9;19;SWE;rhpi_rpdi;93.36
1990-12-01;1990;12;19;SWE;rhpi_rpdi;90.36
1991-03-01;1991;3;19;SWE;rhpi_rpdi;90.35
1991-06-01;1991;6;19;SWE;rhpi_rpdi;87.10
1991-09-01;1991;9;19;SWE;rhpi_rpdi;85.60
1991-12-01;1991;12;19;SWE;rhpi_rpdi;84.35
1992-03-01;1992;3;19;SWE;rhpi_rpdi;79.51
1992-06-01;1992;6;19;SWE;rhpi_rpdi;77.00
1992-09-01;1992;9;19;SWE;rhpi_rpdi;73.61
1992-12-01;1992;12;19;SWE;rhpi_rpdi;68.44
1993-03-01;1993;3;19;SWE;rhpi_rpdi;66.24
1993-06-01;1993;6;19;SWE;rhpi_rpdi;65.62
1993-09-01;1993;9;19;SWE;rhpi_rpdi;64.36
1993-12-01;1993;12;19;SWE;rhpi_rpdi;66.55
1994-03-01;1994;3;19;SWE;rhpi_rpdi;67.28
1994-06-01;1994;6;19;SWE;rhpi_rpdi;68.80
1994-09-01;1994;9;19;SWE;rhpi_rpdi;67.98
1994-12-01;1994;12;19;SWE;rhpi_rpdi;66.40
1995-03-01;1995;3;19;SWE;rhpi_rpdi;66.05
1995-06-01;1995;6;19;SWE;rhpi_rpdi;66.11
1995-09-01;1995;9;19;SWE;rhpi_rpdi;65.52
1995-12-01;1995;12;19;SWE;rhpi_rpdi;64.99
1996-03-01;1996;3;19;SWE;rhpi_rpdi;65.11
1996-06-01;1996;6;19;SWE;rhpi_rpdi;64.70
1996-09-01;1996;9;19;SWE;rhpi_rpdi;66.30
1996-12-01;1996;12;19;SWE;rhpi_rpdi;68.02
1997-03-01;1997;3;19;SWE;rhpi_rpdi;68.77
1997-06-01;1997;6;19;SWE;rhpi_rpdi;69.62
1997-09-01;1997;9;19;SWE;rhpi_rpdi;70.08
1997-12-01;1997;12;19;SWE;rhpi_rpdi;70.92
1998-03-01;1998;3;19;SWE;rhpi_rpdi;72.97
1998-06-01;1998;6;19;SWE;rhpi_rpdi;74.46
1998-09-01;1998;9;19;SWE;rhpi_rpdi;74.91
1998-12-01;1998;12;19;SWE;rhpi_rpdi;76.06
1999-03-01;1999;3;19;SWE;rhpi_rpdi;76.62
1999-06-01;1999;6;19;SWE;rhpi_rpdi;77.49
1999-09-01;1999;9;19;SWE;rhpi_rpdi;79.10
1999-12-01;1999;12;19;SWE;rhpi_rpdi;79.18
2000-03-01;2000;3;19;SWE;rhpi_rpdi;80.02
2000-06-01;2000;6;19;SWE;rhpi_rpdi;82.35
2000-09-01;2000;9;19;SWE;rhpi_rpdi;83.05
2000-12-01;2000;12;19;SWE;rhpi_rpdi;83.29
2001-03-01;2001;3;19;SWE;rhpi_rpdi;83.50
2001-06-01;2001;6;19;SWE;rhpi_rpdi;82.28
2001-09-01;2001;9;19;SWE;rhpi_rpdi;81.77
2001-12-01;2001;12;19;SWE;rhpi_rpdi;81.12
2002-03-01;2002;3;19;SWE;rhpi_rpdi;82.09
2002-06-01;2002;6;19;SWE;rhpi_rpdi;82.77
2002-09-01;2002;9;19;SWE;rhpi_rpdi;84.71
2002-12-01;2002;12;19;SWE;rhpi_rpdi;85.73
2003-03-01;2003;3;19;SWE;rhpi_rpdi;86.26
2003-06-01;2003;6;19;SWE;rhpi_rpdi;86.77
2003-09-01;2003;9;19;SWE;rhpi_rpdi;87.65
2003-12-01;2003;12;19;SWE;rhpi_rpdi;89.70
2004-03-01;2004;3;19;SWE;rhpi_rpdi;91.98
2004-06-01;2004;6;19;SWE;rhpi_rpdi;94.99
2004-09-01;2004;9;19;SWE;rhpi_rpdi;94.92
2004-12-01;2004;12;19;SWE;rhpi_rpdi;96.65
2005-03-01;2005;3;19;SWE;rhpi_rpdi;97.54
2005-06-01;2005;6;19;SWE;rhpi_rpdi;98.85
2005-09-01;2005;9;19;SWE;rhpi_rpdi;100.89
2005-12-01;2005;12;19;SWE;rhpi_rpdi;102.63
2006-03-01;2006;3;19;SWE;rhpi_rpdi;105.54
2006-06-01;2006;6;19;SWE;rhpi_rpdi;106.69
2006-09-01;2006;9;19;SWE;rhpi_rpdi;107.46
2006-12-01;2006;12;19;SWE;rhpi_rpdi;107.24
